frase_id,Frase,Nombre,Link,Cat1
3861,"La gente no busca razones para hacer lo que quiere hacer, busca excusas.",William Somerset Maugham,https://es.wikipedia.org/wiki/W._Somerset_Maugham,CUALIDADES
3862,La galantería es una intriga amorosa en la que queremos que el adversario nos aventaje.,Ninon de Lenclos,https://es.wikipedia.org/wiki/Ninon_de_Lenclos,CUALIDADES
3863,La fuerza más fuerte de todas es un corazón inocente.,Victor Hugo,https://es.wikipedia.org/wiki/Victor_Hugo,SENTIMIENTOS
3864,"La fuente de todas las miserias para el hombre no es la muerte, sino el miedo a la muerte.",Epicteto de Frigia,https://es.wikipedia.org/wiki/Epicteto,DEFECTOS
3865,La fuente de la vida es el corazón.,Juan Luis Vives,https://es.wikipedia.org/wiki/Juan_Luis_Vives,CUALIDADES
3866,La filosofía del vagabundo se apoya en la no necesidad de nada y el buen talante de aceptarla sin queja alguna.,Camilo José Cela,https://es.wikipedia.org/wiki/Camilo_Jos%C3%A9_Cela,SOCIEDAD
3867,La felicidad es un sentimiento fundamentalmente negativo: la ausencia de dolor.,Gregorio Marañón,https://es.wikipedia.org/wiki/Gregorio_Mara%C3%B1%C3%B3n,CUALIDADES
3868,La estadística es una ciencia según la cual todas las mentiras se tornan cuadros.,Pitigrilli,https://es.wikipedia.org/wiki/Pitigrilli,CUALIDADES
3869,La esperanza es un buen desayuno pero una mala cena.,Sir Francis Bacon,https://es.wikipedia.org/wiki/Francis_Bacon,SENTIMIENTOS
3870,"La envidia y el odio van siempre unidos, se fortalecen recíprocamente por el hecho de perseguir el mismo objeto.",Jean de la Bruyere,https://es.wikipedia.org/wiki/Jean_de_La_Bruy%C3%A8re,MISCELÁNEA
3871,La desigualdad es el origen de todos los movimientos locales.,Leonardo Da Vinci,https://es.wikipedia.org/wiki/Leonardo_da_Vinci,SOCIEDAD
3872,La democracia es el peor sistema de gobierno diseñado por el hombre. Con excepción de todos los demás.,Winston Churchill,https://es.wikipedia.org/wiki/Winston_Churchill,NATURALEZA
3873,"La conciencia sólo puede existir de una manera, y es teniendo conciencia de que existe.",Jean Paul Sartre,https://es.wikipedia.org/wiki/Jean-Paul_Sartre,CUALIDADES
3874,"La ciencia genuina, hasta donde alcanza su verdadera doctrina, carece de profundidad. La profundidad es cosa de la sabiduría.",Edmund Husserl,https://es.wikipedia.org/wiki/Edmund_Husserl,TIEMPO
3875,La ciencia es la progresiva aproximación del hombre al mundo real.,Max Planck,https://es.wikipedia.org/wiki/Max_Planck,NATURALEZA
3876,"La caridad es un deber; la elección de la forma, un derecho.",Concepción Arenal,https://es.wikipedia.org/wiki/Concepci%C3%B3n_Arenal,TIEMPO
3877,No hay un instante de tregua entre la virtud y el vicio. La bondad es la única inversión que no falla.,Henry David Thoreau,https://es.wikipedia.org/wiki/Henry_David_Thoreau,SOCIEDAD
3878,La añoranza es el camino previo a convertirse en estatua de sal.,Enrique Múgica Herzog,https://es.wikipedia.org/wiki/Enrique_M%C3%BAgica,CUALIDADES
3879,"Jamás es excusable ser malvado, pero hay cierto mérito en saber que uno lo es.",Charles Baudelaire,https://es.wikipedia.org/wiki/Charles_Baudelaire,NATURALEZA
3880,Jamás el esfuerzo desayuda a la fortuna.,Fernando de Rojas,https://es.wikipedia.org/wiki/Fernando_de_Rojas,MISCELÁNEA
3881,"Indudablemente la época más feliz del matrimonio es la luna de miel; lo malo es que para repetirla, han de suceder cosas muy desagradables.",Noel Clarasó,https://es.wikipedia.org/wiki/Noel_Claras%C3%B3,SOCIEDAD
3882,He hecho esta carta más larga de lo usual porque no tengo tiempo para hacer una más corta.,Blaise Pascal,https://es.wikipedia.org/wiki/Blaise_Pascal,TIEMPO
3883,Hazles comprender que no tienen en el mundo otro deber que la alegría.,Paul Claudel,https://es.wikipedia.org/wiki/Paul_Claudel,DEFECTOS
3884,Haz que las contrariedades te alienten y los obstáculos te engrandezcan.,Anónimo,https://es.wikipedia.org/wiki/Seudonimato_y_anonimato,MISCELÁNEA
3885,Hay pueblos a los que se les soborna con el nivel de vida para no se paren a pensar por dónde anda el nivel de su vida.,Ana Diosdado,https://es.wikipedia.org/wiki/Ana_Diosdado,MISCELÁNEA
3886,Hay dos cosas que siempre hacen hablar: el coraje y la vanidad.,Cristina II,https://es.wikipedia.org/w/index.php?title=Especial:Buscar&search=Cristina+II&go=Go&ns0=1&ns100=1&ns104=1,MISCELÁNEA
3887,Hay dos clases de hombres: los que viven hablando de las virtudes y los que se limitan a tenerlas.,Antonio Machado,https://es.wikipedia.org/wiki/Antonio_Machado,MISCELÁNEA
3888,Hablamos de matar el tiempo como si no fuera el tiempo el que nos mata a nosotros.,Alphonse Allais,https://es.wikipedia.org/wiki/Alphonse_Allais,PENSAMIENTO Y RAZÓN
3889,Gran libro es la vejez. ¡Lástima que el hombre tenga que morirse cuando comienza a leerlo con provecho!,Jose María de Pereda,https://es.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_de_Pereda,MISCELÁNEA
3890,Gobierna mejor quien gobierna menos.,Lao-tsé,https://es.wikipedia.org/wiki/Lao-Tse,MISCELÁNEA
3891,"Existe algo mucho más escaso, fino y raro que el talento. Es el talento de reconocer a los talentosos.",Elbert Hubbard,https://es.wikipedia.org/wiki/Elbert_Hubbard,NATURALEZA
3892,"Evidentemente, la vida es sólo un continuo proceso de deterioro.",Francis Scott Fitzgerald,https://es.wikipedia.org/wiki/F._Scott_Fitzgerald,PENSAMIENTO Y RAZÓN
3893,"Es un gran error creerse más de lo que uno es, o menos de lo que uno vale.",Goethe,https://es.wikipedia.org/wiki/Johann_Wolfgang_von_Goethe,PENSAMIENTO Y RAZÓN
3894,Es un extraño propósito perseguir el poder y perder la libertad.,Sir Francis Bacon,https://es.wikipedia.org/wiki/Francis_Bacon,PENSAMIENTO Y RAZÓN
3895,"Es rey quien nada teme, es rey quien nada desea; y todos podemos darnos ese reino.",Séneca,https://es.wikipedia.org/wiki/S%C3%A9neca,MISCELÁNEA
3896,Es preferible ser viejo menos tiempo que serlo antes de la vejez.,Cicerón,https://es.wikipedia.org/wiki/Cicer%C3%B3n,MISCELÁNEA
3897,Es mejor ser examinado que ignorado.,Mae West,https://es.wikipedia.org/wiki/Mae_West,TIEMPO
3898,Es mejor acostarse sin cenar que levantarse con deudas.,Benjamin Franklin,https://es.wikipedia.org/wiki/Benjamin_Franklin,TIEMPO
3899,Es más fácil juzgar el talento de un hombre por sus preguntas que por sus respuestas.,Duque de Levis,https://es.wikipedia.org/w/index.php?title=Especial:Buscar&search=Duque+de+Levis&go=Go&ns0=1&ns100=1&ns104=1,SENTIMIENTOS
3900,En verdad no puedes crecer y desarrollarte si sabes las respuestas antes que las preguntas.,Wayne W. Dyer,https://es.wikipedia.org/wiki/Wayne_Dyer,MISCELÁNEA
3901,En tu lucha contra el resto del mundo te aconsejo que te pongas del lado del resto del mundo.,Franz Kafka,https://es.wikipedia.org/wiki/Franz_Kafka,MISCELÁNEA
3902,"En tres partes se divide el alma humana: en mente, en sabiduría y en ira.",Pitágoras de Samos,https://es.wikipedia.org/wiki/Pit%C3%A1goras,NATURALEZA
3903,"Es necesario diferenciar las cosas: lo que siempre existe sin haber nacido, y lo que siempre está comenzando sin jamás llegar a ser.",Platón,https://es.wikipedia.org/wiki/Plat%C3%B3n,CUALIDADES
3904,"En lo que parecemos, todos tenemos un juez; en lo que somos, nadie nos juzga.",Friedrich Schiller,https://es.wikipedia.org/wiki/Friedrich_Schiller,DEFECTOS
3905,"En la prosperidad nuestros amigos nos conocen, en la adversidad los conocemos a ellos.",John Churton Collins,https://es.wikipedia.org/w/index.php?title=Especial:Buscar&search=John+Churton+Collins&go=Go&ns0=1&ns100=1&ns104=1,CUALIDADES
3906,"En general, quienes no tienen nada que decir invierten el mayor tiempo posible en no decir nada.",James Russell Lowell,https://es.wikipedia.org/wiki/James_Russell_Lowell,CUALIDADES
3907,En filosofía son más esenciales las preguntas que las respuestas.,Karl Theodor Jaspers,https://es.wikipedia.org/wiki/Karl_Jaspers,SENTIMIENTOS
3908,En el sueño se revela el problema vital de un individuo en forma simbólica.,Alfred Adler,https://es.wikipedia.org/wiki/Alfred_Adler,SOCIEDAD
3909,"En cuanto a la lógica, sus silogismos más bien sirven para explicar a otros las cosas ya sabidas, que para aprender.",René Descartes,https://es.wikipedia.org/wiki/Ren%C3%A9_Descartes,PENSAMIENTO Y RAZÓN
3910,"Ella había perdido el arte de la conversación, pero no la capacidad de hablar.",George Bernard Shaw,https://es.wikipedia.org/wiki/George_Bernard_Shaw,PENSAMIENTO Y RAZÓN
3911,El único deber es el deber de divertirse terriblemente.,Oscar Wilde,https://es.wikipedia.org/wiki/Oscar_Wilde,CUALIDADES
3912,El tiempo fortalece la amistad y debilita el amor.,Jean de la Bruyere,https://es.wikipedia.org/wiki/Jean_de_La_Bruy%C3%A8re,DEFECTOS
3913,El tiempo descubre la verdad.,Séneca,https://es.wikipedia.org/wiki/S%C3%A9neca,DEFECTOS
3914,"El tema de la envidia es muy español. Los españoles siempre están pensando en la envidia. Para decir que algo es bueno dicen: Es envidiable"".""",Jorge Luis Borges,https://es.wikipedia.org/wiki/Jorge_Luis_Borges,ARTE
3915,"El sufrir merece respeto, el someterse es despreciable.",Victor Hugo,https://es.wikipedia.org/wiki/Victor_Hugo,NATURALEZA
3916,El silencio es como el viento: atiza los grandes malentendidos y no extingue más que los pequeños.,Elsa Triolet,https://es.wikipedia.org/wiki/Elsa_Triolet,PENSAMIENTO Y RAZÓN
3917,"El ser humano no vive sólo de pan. Necesitamos amor y cuidados, y encontrar una respuesta a quiénes somos y por qué vivimos.",Jostein Gaarder,https://es.wikipedia.org/wiki/Jostein_Gaarder,SOCIEDAD
3918,El sabio consigue más ventajas por sus enemigos que el necio por sus amigos.,Benjamin Franklin,https://es.wikipedia.org/wiki/Benjamin_Franklin,DEFECTOS
3919,El recuerdo del mal pasado es alegre.,Cicerón,https://es.wikipedia.org/wiki/Cicer%C3%B3n,MISCELÁNEA
3920,El que va acompañado de una linda mujer sabe que los amigos hallados en la calle tienen siempre más cosas que decir que cuando vamos solos.,Enrique Jardiel Poncela,https://es.wikipedia.org/wiki/Enrique_Jardiel_Poncela,SOCIEDAD
3921,El que no tiene carácter no es un hombre: es una cosa.,Chamfort,https://es.wikipedia.org/wiki/Nicolas_Chamfort,CUALIDADES
3922,"El que cae desde una dicha bien cumplida, poco le importa cuán hondo sea el abismo.",Lord Byron,https://es.wikipedia.org/wiki/Lord_Byron,CIENCIAS
3923,El principal valor del dinero radica en que lo estimamos más de lo que vale.,Henry-Louis Mencken,https://es.wikipedia.org/wiki/H._L._Mencken,SOCIEDAD
3924,El pensamiento está libre de impuestos.,Martin Lutero,https://es.wikipedia.org/wiki/Mart%C3%ADn_Lutero,SOCIEDAD
3925,El pensador sabe considerar las cosas más sencillas de lo que son.,Friedrich Nietzsche,https://es.wikipedia.org/wiki/Friedrich_Nietzsche,SOCIEDAD
3926,El optimismo es la creencia de que todo es hermoso.,Ambrose Bierce,https://es.wikipedia.org/wiki/Ambrose_Bierce,SENTIMIENTOS
3927,El ocio es la pérdida del salario.,Francisco de Quevedo,https://es.wikipedia.org/wiki/Francisco_de_Quevedo,PENSAMIENTO Y RAZÓN
3928,El número de malhechores no autoriza el crimen.,Charles Dickens,https://es.wikipedia.org/wiki/Charles_Dickens,MISCELÁNEA
3929,"El negocio del cine es macabro, grotesco: es una mezcla de partido de fútbol y de burdel.",Federico Fellini,https://es.wikipedia.org/wiki/Federico_Fellini,SENTIMIENTOS
3930,El mundo esté lleno de esos seres incompletos que andan en dos pies y degradan el único misterio que les queda: el sexo.,D. H. Lawrence,https://es.wikipedia.org/wiki/D._H._Lawrence,MISCELÁNEA
3931,El medio de no cambiar es no pensar.,Ernest Renan,https://es.wikipedia.org/wiki/Ernest_Renan,SENTIMIENTOS
3932,"El matrimonio es como una jaula; uno ve a los pájaros desesperados por entrar, y a los que están dentro igualmente desesperados por salir.",Michel de Montaigne,https://es.wikipedia.org/wiki/Michel_de_Montaigne,SENTIMIENTOS
3933,El más irreprochable de los vicios es hacer el mal por necedad.,Charles Baudelaire,https://es.wikipedia.org/wiki/Charles_Baudelaire,SOCIEDAD
3934,El mando de muchos no es bueno; basta un solo jefe.,Aristóteles,https://es.wikipedia.org/wiki/Arist%C3%B3teles,SENTIMIENTOS
3935,"El legislador no debe proponerse la felicidad de cierto orden de cuidadanos con exclusión de los demás, sino la felicidad de todos.",Platón,https://es.wikipedia.org/wiki/Plat%C3%B3n,SOCIEDAD
3936,El humor es una lógica sutil.,Horacio,https://es.wikipedia.org/wiki/Horacio,CIENCIAS
3937,El humilde conocimiento de ti mismo es un camino más seguro hacia Dios que el camino de la ciencia.,Thomas De Kempis,https://es.wikipedia.org/wiki/Tom%C3%A1s_de_Kempis,MISCELÁNEA
3938,"El hombre razonable se adapta al mundo; el irrazonable intenta adaptar el mundo a sí mismo. Así pues, el progreso depende del hombre irrazonable.",George Bernard Shaw,https://es.wikipedia.org/wiki/George_Bernard_Shaw,SOCIEDAD
3939,El hombre que comprendiese a Dios sería otro Dios.,René de Chateaubriand,https://es.wikipedia.org/wiki/Fran%C3%A7ois-Ren%C3%A9_de_Chateaubriand,DEFECTOS
3940,El hombre nunca ha encontrado una definición para la palabra libertad.,Abraham Lincoln,https://es.wikipedia.org/wiki/Abraham_Lincoln,SOCIEDAD
3941,El hombre feliz es más raro que un cuervo blanco.,Juvenal,https://es.wikipedia.org/wiki/Juvenal,MISCELÁNEA
3942,"El fin de tener una mente abierta, como el de una boca abierta, es llenarla con algo valioso.",Gilbert Keith Chesterton,https://es.wikipedia.org/wiki/G._K._Chesterton,TIEMPO
3943,El fanatismo consiste en redoblar el esfuerzo cuando has olvidado el fin.,George Santayana,https://es.wikipedia.org/wiki/George_Santayana,SENTIMIENTOS
3944,El exceso de cólera engendra la locura.,Epicteto de Frigia,https://es.wikipedia.org/wiki/Epicteto,SENTIMIENTOS
3945,El error es un arma que acaba siempre por dispararse contra el que la emplea.,Concepción Arenal,https://es.wikipedia.org/wiki/Concepci%C3%B3n_Arenal,SENTIMIENTOS
3946,El dolor es para la humanidad un tirano más terrible que la misma muerte.,Albert Schweitzer,https://es.wikipedia.org/wiki/Albert_Schweitzer,SOCIEDAD
3947,El dolor es más fuerte entre los más fuertes. Como el cáncer.,Antonio Gala,https://es.wikipedia.org/wiki/Antonio_Gala,MISCELÁNEA
3948,El dinero es algo muy singular. Le da al hombre tanta alegría como el amor y tanta angustia como la muerte.,John Kenneth Galbraith,https://es.wikipedia.org/wiki/John_Kenneth_Galbraith,MISCELÁNEA
3949,El cuarenta por ciento de la felicidad depende de los genes.,Luis Rojas Marcos,https://es.wikipedia.org/wiki/Luis_Rojas-Marcos,SOCIEDAD
3950,El cristianismo ha hecho mucho por el amor convirtiéndolo en pecado.,Anatole France,https://es.wikipedia.org/wiki/Anatole_France,CUALIDADES
3951,"El conocimiento no es algo separado y que se baste a sí mismo, sino que está envuelto en el proceso por el cual la vida se sostiene y se desenvuelve.",John Dewey,https://es.wikipedia.org/wiki/John_Dewey,PENSAMIENTO Y RAZÓN
3952,El cielo se gana por favores. Si fuera por méritos usted se quedaría afuera y su perro entraría.,Mark Twain,https://es.wikipedia.org/wiki/Mark_Twain,MISCELÁNEA
3953,"El capital no es un mal en sí mismo, el mal radica en su mal uso.",Mahatma Gandhi,https://es.wikipedia.org/wiki/Mahatma_Gandhi,SOCIEDAD
3954,"El camino del vicio no solamente se desliza, sino que se precipita hacia abajo.",Séneca,https://es.wikipedia.org/wiki/S%C3%A9neca,MISCELÁNEA
3955,"El cabalgar, el viajar y el mudar de lugar recrean el ánimo.",Séneca,https://es.wikipedia.org/wiki/S%C3%A9neca,NATURALEZA
3956,El arte de vencer se aprende en las derrotas.,Simón Bolívar,https://es.wikipedia.org/wiki/Sim%C3%B3n_Bol%C3%ADvar,MISCELÁNEA
3957,"El ardimiento juvenil en sus comienzos es fogoso, pero languidece fácilmente y no dura; es el humo de una fogata liviana.",Séneca,https://es.wikipedia.org/wiki/S%C3%A9neca,CUALIDADES
3958,El amor tiene dos momentos deliciosos: el primero y el último; lo malo es el tiempo que transcurre entre ellos.,Noel Clarasó,https://es.wikipedia.org/wiki/Noel_Claras%C3%B3,CUALIDADES
3959,No ames a quien no admires. El amor sin admiración sólo es amistad.,George Sand,https://es.wikipedia.org/wiki/George_Sand,MISCELÁNEA
3960,"El amor lo toma todo, y todo lo da.",Fénelon,https://es.wikipedia.org/wiki/Fran%C3%A7ois_F%C3%A9nelon,CUALIDADES
3961,"El amor es ciego, pero el matrimonio le restaura la vista.",Georg Christoph Lichtenberg,https://es.wikipedia.org/wiki/Georg_Christoph_Lichtenberg,MISCELÁNEA
3962,"El etcétera"" es el descanso de los sabios y la excusa de los ignorantes.""",Enrique Jardiel Poncela,https://es.wikipedia.org/wiki/Enrique_Jardiel_Poncela,SOCIEDAD
3963,Dos hombres traicionados por la misma mujer son algo parientes.,Albert Camus,https://es.wikipedia.org/wiki/Albert_Camus,SOCIEDAD
3964,"Dios es día y noche, invierno y verano, guerra y paz, abundancia y hambre.",Heráclito de Efeso,https://es.wikipedia.org/wiki/Her%C3%A1clito,SOCIEDAD
3965,Difícil es decir cuánto concilia los ánimos humanos la cortesía y la afabilidad al hablar.,Cicerón,https://es.wikipedia.org/wiki/Cicer%C3%B3n,ARTE
3966,"Despréndete de todas las impresiones de los sentidos y de la imaginación, y no te fíes sino de la razón.",René Descartes,https://es.wikipedia.org/wiki/Ren%C3%A9_Descartes,SENTIMIENTOS
3967,Desear la inmortalidad es desear la perpetuación de un gran error.,Arthur Schopenhauer,https://es.wikipedia.org/wiki/Arthur_Schopenhauer,MISCELÁNEA
3968,"Democracia: es una superstición muy difundida, un abuso de la estadística.",Jorge Luis Borges,https://es.wikipedia.org/wiki/Jorge_Luis_Borges,MISCELÁNEA
3969,Dejemos las conclusiones para los idiotas.,Pío Baroja,https://es.wikipedia.org/wiki/P%C3%ADo_Baroja,CUALIDADES
3970,"Decir que algo es natural, significa que se puede aplicar a todas las cosas.",Sócrates,https://es.wikipedia.org/wiki/S%C3%B3crates,SOCIEDAD
3971,Debo confesar que nací a una edad muy temprana.,Groucho Marx,https://es.wikipedia.org/wiki/Groucho_Marx,NATURALEZA
3972,"De todas las reacciones posibles ante una injuria, la más hábil y económica es el silencio.",Santiago Ramón y Cajal,https://es.wikipedia.org/wiki/Santiago_Ram%C3%B3n_y_Cajal,PENSAMIENTO Y RAZÓN
